x,y
-1.185882152733331,1.6624302218151756
-0.9171742457584934,1.1945607493503767
0.052650061610921235,-0.8940310813413878
0.3506347558482142,0.9450182545652999
-0.259445029011881,0.7823946540490797
0.15523458083955566,-3.7398802839738345
1.5529693472629076,-1.7504568442997903
-1.7688255075629586,-4.119291070838445
-0.5514149862416227,-1.932997310167947
1.0262592269084683,2.2266670757071307
-1.0660608532560127,0.5749546946638733
1.0377617641232724,-1.7311270907947953
-0.424800626521208,-0.13857382096531232
-0.5849302908007318,-0.14001605249633015
-0.19356211553497682,-1.1153487232036488
0.17278667373147089,-2.0132446186314756
-0.3412930654860201,-0.5108301869193251
1.5198467925976922,2.090959319960502
-0.36040250800099527,0.07187856220838132
1.196805764738728,1.871620477620774
1.0997383289484357,4.393327005299423
-0.20128900538686428,2.1180054859132866
1.3971294839903257,3.035331842504755
1.8472524597804576,-0.44038580139047956
0.6593251585256762,4.240015973956552
0.8903562474049924,0.30919301757602646
-1.7331004786203248,0.37423483250025175
0.6095007518217401,-5.808391648038647
1.1320764129598004,-1.3122620422983795
1.8614751521564687,1.6151156313812534
-0.4199949025143882,-2.237640865809998
0.24266986572683572,-0.9949765208369944
1.233624266692747,-0.9547742714121611
-0.6615567428361304,3.7190568211324813
0.666831993874493,-1.0585525904208843
-2.8975960480038756,-4.304667926973343
0.6290134099908832,1.0978794173031927
-1.609352238226182,-2.536970660900921
-1.64413471118038,2.3300905724690955
-0.3124223378405143,-2.5576216235365012
-0.49474574888162626,0.5766033674154342
-0.0005655605321230105,-2.0392400138414835
-2.5270714567959067,-0.8404561501386126
-1.0773331590483546,2.1142143613276327
1.8268447990865608,-0.05030015749893213
-0.0034569477574328926,3.6693051137807613
-1.0609045187759654,3.6675537811865486
0.7164387133526796,-0.05133301869490456
-0.23174716780021826,0.7008964642654275
0.7873794491761389,-1.74326441432968
-0.34310673331541663,4.576956379121103
1.9064239970431653,6.039594101294311
0.19594610890845515,1.7997482961942957
0.3494399453206961,3.734962700804867
-1.8204279972056467,0.3249769484884087
-0.9470563111903616,-0.8442105863101506
1.049816687463589,3.2075216383904603
-0.8464097980780796,-4.443791688653336
0.9524240947839412,-1.418994596873264
-1.7392849945210138,-0.5309969042973871
-0.12169417260233076,-4.96569992217195
0.8527750745611803,2.0087634649281356
0.08905106923140994,1.8232168216460023
-0.3897264490229021,-0.634222280805622
0.8815750536928294,-0.08852180188631151
1.784612401676478,-0.7702248580097013
0.4736245118177991,0.11240506446764978
1.5646071123037484,-0.39927506856132533
0.992847855031292,2.1305054244861523
-0.5569346455832338,-0.5341992564408301
0.26503647031669314,2.264962147173108
1.5015685947845274,-5.887648054748838
-1.2010059748658735,-3.2601580826643612
-1.1591050732034571,-0.5402044710682514
-0.571992880655174,7.542187294131619
-2.333973212737229,-4.299778923824046
-0.16862636949857085,5.377397287019356
0.7729327784548723,1.3101272530860357
0.07297662847478588,3.348224418169708
-1.6103228637151952,-1.6619354943944722
-2.2537521841227703,0.34508075430202445
0.21677955894163997,0.27190818479683054
0.7001355069475316,-1.193613981045346
1.178199263645443,-0.635273374978278
-0.2777911567830967,0.008793311731779697
-1.7607331245481015,0.8888047509437967
0.1902324425909907,1.132180343891219
-0.8973514654713385,-2.3197673582414224
-1.757211588583381,0.5285691783911883
1.1641098020435843,0.11191776031496686
-1.7740852313179638,-4.804495880410599
0.9027550268786733,3.8698072177840284
-1.096182399752595,0.8153112573075768
0.37566212903729146,1.1676484313646236
0.631780983422596,1.9476333952674278
0.6684543371716936,-0.312581921200203
-0.5458133771480481,-2.0816355848561208
0.7217060275057615,0.41730604748342015
-1.7712456417116744,-1.5470786636224176
-2.1035715365868453,1.2693334669179626
-1.0385555541730285,-1.8366944953667999
0.5792355159215262,2.6885078190635423
0.36751818460769975,-3.7495091797390896
0.2583819067363226,1.4448612314614424
0.32362746828555716,-0.0535777415812333
-1.0321926039420186,1.789713721403725
0.5950631671109637,2.2239892874207565
-1.0493359658885195,-0.2819529120049579
-1.389004412050653,1.5133757703108683
0.22189125583215408,0.735584917876797
-0.8785540332418371,5.069156842519223
-1.4935227275358456,-1.2865783651023874
-0.2342955664884054,-0.17540392797018903
0.5337217652061484,1.710831779188032
-0.3326221736092843,2.2301821630893044
-1.004854435195507,-2.8453482361220788
-0.07571547716596307,-3.695804751035823
1.2606702350955483,3.5933972306096496
-0.9173133203150231,-1.2523902327255974
0.3501069994709503,-1.46392392735208
-0.8180499673024364,-0.4033129416175476
-0.36426274110470913,-2.075257688227717
0.6178670809222103,-2.3738698297636183
-0.3867479377615388,1.728347525998851
0.3316803676443711,-1.2144863968762107
-0.07366835537142585,0.09353558132864505
0.025731798243372905,-3.3555716732113
0.5679000064912474,-0.9285935798331441
1.527441032420882,1.8895779317976018
-1.3984112527512305,-3.5211710020005795
-0.9090812945761586,-0.7971114430055448
0.3195986925188033,-0.4399022829480411
3.0594403671849886,5.681687234412662
0.6309607155644319,0.2740231479994401
1.795710225790824,-0.7119608103206096
-1.4188490982253137,2.423006601994693
-0.22382253127550608,-1.3088069132323048
1.8359389847846703,-2.917306671552696
1.63104056131516,0.8744583929155694
0.07963636744218562,-0.8006225559594237
0.24453945660753143,1.1659059700368888
0.3026773481176949,-0.44276029926659355
1.044489957734694,1.2609760712191402
0.7205471689903775,-3.7175903831290267
0.30274354060289566,-0.9574031704901218
1.0394699905558813,1.0556790884271672
3.2324860071642516,3.023943935606329
-0.935274321786157,2.168727369042521
-0.5071594325561477,-3.849401005536947
-0.5025994159987562,0.598810620345053
-0.010100199652063007,-0.9055267503741312
-0.4704081761467579,-1.385592599278668
-2.2241975764658464,0.018671210781123992
0.5217650655041294,-0.4841106818396187
-0.6377762519980454,-0.8181746906110565
-1.7859253428857762,2.8660941047041093
-1.2784040425860312,3.658215220065964
-1.187448864971359,-2.2794652379912343
-1.3649623133589066,-0.6944380303215675
-0.4567200078047207,-2.5618055260057186
1.1769770344795325,-2.4240064343225867
0.366346787083081,1.4723284520973985
-0.3955019976755924,0.028067428644718857
1.5144076605254146,2.3193685428622484
-0.5927270712845112,-2.193425067722867
-0.4760438355675344,1.9853260984238845
-0.84610732599453,0.030298625695450165
-0.22476764178745784,-2.529132696437439
0.5644287469909892,-1.277364864560045
-1.5305112020871374,4.25774402539844
-0.7528734887253545,1.0224367039351414
2.194666405161291,4.356699491616358
-1.0456797562646578,-0.31286142083490065
0.311201770138623,-3.111823324027537
-0.18489664474848802,2.9872128369266258
-0.007089089892104181,1.4082281391571965
-0.22297309521442055,1.3130226128427653
-0.6852749350931376,0.47781768839629035
0.18388013778366064,0.990007258684504
0.15769871905703267,1.2962101178334844
0.9219052759796604,-4.063994064112569
2.4316310936556405,6.559296211745734
-0.31500046196718545,2.3220377702031922
1.5989103936465694,-0.8076792396071011
1.6533921050772384,1.0721890018444507
0.2468301909949305,-3.860196533096996
-1.1407577617052447,-0.039309085984486625
0.17395676708037555,1.011997516954628
-1.496823531882599,2.511413386133358
-0.16813887591359752,0.11105857477214251
-0.8226197613413093,-0.5713741247367917
0.7715748273674461,-0.5771685055784679
0.15710657563638142,0.11308598874349661
